Response ID,Progress,Duration (in seconds),Finished,Distribution Channel,User Language,"Please read Participant Information Sheet, if you agree with the information provided, are willing to participant in and are 18 years old or above, please click ‘Proceed’ to continue the survey. Otherwise, click ‘close’ to end the survey.",What is your current occupation? - Selected Choice,What is your current occupation? - Other (please specify): - Text,"What is your current occupation? - If you are a student, what year of study are you in?","What is your current occupation? - If you are a teacher, how many years have you been teaching?","What is your current occupation? - If you are a developer, how many years of experience do you have?",What is your current occupation? - How many years of experience do you have in this field?,How often do you use GenAI tools?,Which GenAI tools have you used or are currently using? (Select all that apply) - Selected Choice,Which GenAI tools have you used or are currently using? (Select all that apply) - Other (Please specify): - Text,"Are you or have you previously been a student in a software development-related program during the era of GenAI? If yes, please answer the following questions from a student's perspective","Using GenAI tools (e.g., ChatGPT, GitHub Copilot) improves my academic performance.",GenAI tools increase my productivity in learning software development.,I find GenAI tools enhance my learning effectiveness.,Where did you learn how to use GenAI tools effectively?(Select all that apply) - Selected Choice,Where did you learn how to use GenAI tools effectively?(Select all that apply) - Other (please specify): - Text,For what tasks do you primarily use AI tools in your coursework? (Select all that apply) - Selected Choice,For what tasks do you primarily use AI tools in your coursework? (Select all that apply) - Other (Please specify): - Text,What are the main challenges you face when using AI tools in your studies? (Select all that apply) - Selected Choice,What are the main challenges you face when using AI tools in your studies? (Select all that apply) - Other (Please specify): - Text,What are the key benefits of using GenAI in your studies? (Select all that apply) - Selected Choice,What are the key benefits of using GenAI in your studies? (Select all that apply) - Other (Please specify): - Text,My interaction with GeAI tools is clear and understandable.,Using GenAI tools does not require much mental effort.,I find it easy to use GenAI tools for learning.,I find it easy to get GenAI tools to do what I want it to do for learning.,Learning to use GenAI tools is relevant to my future career in software development.,My teacher let me think I should use GenAI tools for learning.,My peers let me think I should use GenAI tools for learning.,What ethical concerns do you have about using GenAI tools in your studies? (Select all that apply) - Selected Choice,What ethical concerns do you have about using GenAI tools in your studies? (Select all that apply) - Other (Please specify): - Text,My use of GenAI tools in my studies is voluntary.,The quality of the output I get from GenAI tools is high and satisfactory.,I find it easy to explain how I used GenAI tools and to help others understand the results.,I can easily explain the benefits of using GenAI tools for learning to others.,"Assuming I have access to GenAI tools, I intend to use them for learning.","Given that I have access to GenAI tools, I will continue using them for learning.","If I use GenAI tools in my studies, I would use it for: (Select all that apply)",In what ways do you engage with GenAI tools beyond academic purposes? (open-ended),"Are you currently or have you ever been a teacher in a software development related program in the era of GenAI ? If yes, please answer the following questions from a teacher's perspective.",Using GenAI tools improves my performance in teaching software development.,GenAI tools increase my productivity as an educator.,I find GenAI tools enhance my overall effectiveness in teaching.,I think what I teach is relevant to what student need in the workplace.,Where did you learn how to use GenAI tools effectively in your teaching? - Selected Choice,Where did you learn how to use GenAI tools effectively in your teaching? - Other (please specify): - Text,"For what tasks do you primarily use GenAI tools in your teaching?
(Select all that apply) - Selected Choice","For what tasks do you primarily use GenAI tools in your teaching?
(Select all that apply) - Other (Please specify): - Text",What challenges do you face when using AI tools in your teaching? - Selected Choice,What challenges do you face when using AI tools in your teaching? - Other (Please specify): - Text,What are the key benefits of using GenAI tools in your teaching? - Selected Choice,What are the key benefits of using GenAI tools in your teaching? - Other (Please specify): - Text,My interaction with GeAI tools is clear and understandable.,Using GenAI tools does not require much cognitive effort.,I find it easy to integrate GenAI tools into my teaching practices.,Using GenAI tools is relevant to my role as an educator in software development.,I believe learning to use GenAI tools is relevant to my career in education.,I think teaching students to use GenAI tools is relevant to their future careers.,"My directors, colleagues and students let me think I should use GenAI tools for teaching.",What ethical concerns do you have about using GenAI tools in your teaching? - Selected Choice,What ethical concerns do you have about using GenAI tools in your teaching? - Other (Please specify): - Text,My use of GenAI tools in teaching is voluntary.,My institution does not require me to use GenAI tools in teaching.,The quality of teaching materials I produce with GenAI tools is high and satisfactory.,I have no difficulty explaining the results of using GenAI tools in teaching to others.,I can easily communicate the benefits of using GenAI tools for teaching to others.,"Assuming I have access to GenAI tools, I intend to use them in teaching.","Given that I have access to GenAI tools, I predict I will continue using them in teaching.","If I use GenAI tools in my teaching, I would use it for: (Select all that apply)","When using GenAI tools in my teaching, I most value: (Select all that apply)","Are you currently, or have you ever been, a software developer during the era of GenAI? If yes, please answer the following questions from a software developer's perspective.",Using GenAI tools improves my job performance as a software developer.,GenAI tools increase my productivity in the workplace.,I find GenAI tools enhance my overall effectiveness at work.,Where did you learn how to use GenAI tools effectively? (Select all that apply) - Selected Choice,Where did you learn how to use GenAI tools effectively? (Select all that apply) - Other (please specify): - Text,For what tasks do you primarily use AI tools in your work? (Select all that apply) - Selected Choice,For what tasks do you primarily use AI tools in your work? (Select all that apply) - Other (Please specify): - Text,What are the main challenges you face when using AI tools in your work? (Select all that apply) - Selected Choice,What are the main challenges you face when using AI tools in your work? (Select all that apply) - Other (Please specify): - Text,What are the key benefits of using GenAI in your software development work? (Select all that apply) - Selected Choice,What are the key benefits of using GenAI in your software development work? (Select all that apply) - Other (Please specify): - Text,My interaction with GenAI tools is clear and understandable.,Using GenAI tools does not require much cognitive effort.,I find it easy to integrate GenAI tools into my daily workflow.,Using GenAI tools is relevant to my role as a software developer.,My colleagues and managers (People who influence my behavior) think I should use GenAI tools at work.,"What ethical concerns do you have about using GenAI tools in your work?
(Select all that apply) - Selected Choice","What ethical concerns do you have about using GenAI tools in your work?
(Select all that apply) - Other (Please specify): - Text",My use of GenAI tools in my job is voluntary.,My supervisor/manager does not require me to use GenAI tools.,The quality of work I produce with GenAI tools is high and satisfactory.,I have no difficulty explaining the results of using GenAI tools to others.,I can easily communicate the benefits of using GenAI tools for work to others.,"Assuming I have access to GenAI tools, I intend to use them for work.","Given that I have access to GenAI tools, I will continue using them.","If I use GenAI tools in my software development work, I would use it for: (Select all that apply)","When using GenAI tools in my development process, I most appreciate: (Select all that apply)",Q_DataPolicyViolations,Q27 - Actionability,Q27 - Effort,Q27 - Effort Numeric,Q27 - Emotion Intensity,Q27 - Emotion,Q27 - Parent Topics,Q27 - Sentiment Polarity,Q27 - Sentiment Score,Q27 - Sentiment,Q27 - Topic Sentiment Label,Q27 - Topic Sentiment Score,Q27 - Topics,Q27 - Topic Hierarchy Level 1
R_5pioskS1jU4BP1Q,100,1997,TRUE,anonymous,EN,Proceed,Teacher in Software Development,,,1,,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),GitHub Copilot",,Yes,Agree,Agree,Agree,Self-exploration and experimentation,,"Code generation,Writing documentation,Refactoring code,Explaining code,Debugging or finding bugs,Creating test cases",,"I struggle with assessing the accuracy/reliability of the information provided by AI tools.,I struggle in aligning AI tool outputs with the specific requirements of my assignments.,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.",,"Increased assignment speed and efficiency,Improved code quality,Faster understanding of concepts,Reduced workload",,Agree,Agree,Agree,Neither,Strongly agree,Disagree,Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning,Bias in AI-generated outputs",,Strongly agree,Agree,Agree,Agree,Agree,Agree,"Learning new concepts,Understanding difficult topics,Getting feedback on my work",I don’t,Yes,Neutral,Agree,Agree,Strongly agree,Self-exploration and experimentation,,"Designing course materials,Grading or assessment tasks,Creating learning activities",,"I struggle with understanding how to properly use AI tools in my teaching.,I find it difficult to integrate AI-generated content with my existing teaching materials.,The AI outputs are often too generic or not tailored to my specific teaching needs.,I am concerned about ethical issues regarding the use of AI tools in my teaching.,I am concerned about maintaining academic integrity when using AI tools.",,Increased efficiency in preparing teaching materials,,Agree,Strongly agree,Neutral,Agree,Strongly agree,Agree,Disagree,"Potential for students to use AI tools to cheat or plagiarize,Overreliance on AI, leading to reduced critical thinking and problem-solving,Bias in AI-generated teaching materials or feedback",,Strongly Agree,Strongly agree,Neutral,Neutral,Neutral,Agree,Agree,"Creating personalized learning materials for students,Supporting students with additional resources",Not having to design assignments myself because AI generates them for me,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not meaningful message,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_4uJNL495fC9ctXE,10,47,FALSE,anonymous,EN,Proceed,Teacher in Software Development,,,10,,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),ChatGPT (Plus / Pro),Gemini,New Bing,Claude",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6AT1CmLrcahN3kc,100,304,TRUE,anonymous,EN,Proceed,Other (please specify):,Data scientist,,,,1,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),GitHub Copilot,Gemini,Llama,Claude,Deepseek",,Yes,Strongly agree,Strongly agree,Strongly agree,"University courses or workshops,Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups,Self-exploration and experimentation,Mentorship or guidance from supervisors/mentors,From friends or classmates,Educational webinars or conferences",,"Code generation,Reviewing lecture materials,Understanding requirements,Writing documentation,Explaining code,Debugging or finding bugs,Creating test cases",,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.,,"Increased assignment speed and efficiency,Improved code quality,Faster understanding of concepts,Reduced workload,Achieving higher marks than without using Generative AI",,Strongly agree,Strongly Disagree,Strongly agree,Strongly Agree,Strongly agree,Strongly agree,Strongly Agree,"Overreliance on AI, reducing actual learning,Bias in AI-generated outputs",,Strongly agree,Strongly agree,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,"Learning new concepts,Correcting grammar mistakes,Understanding difficult topics,Getting feedback on my work",None. Only work and academic,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not meaningful message,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_66gaOaxOIs6uFiP,100,1451,TRUE,anonymous,EN,Proceed,"Teacher in Software Development,Software Developer",,,1,3,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),Claude,Deepseek",,Yes,Agree,Agree,Agree,Self-exploration and experimentation,,"Writing documentation,Explaining code",,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.,,"Increased assignment speed and efficiency,Faster understanding of concepts,Ensuring solutions are correct",,Strongly agree,Strongly agree,Strongly agree,Neither,Strongly agree,Strongly Disagree,Strongly Agree,"Potential for cheating or academic dishonesty,Bias in AI-generated outputs",,Strongly agree,Agree,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,"Learning new concepts,Correcting grammar mistakes,Understanding difficult topics,Getting feedback on my work",None,Yes,Neutral,Agree,Neutral,Agree,Self-exploration and experimentation,,Designing course materials,,"I struggle with understanding how to properly use AI tools in my teaching.,I am concerned about maintaining academic integrity when using AI tools.",,Increased efficiency in preparing teaching materials,,Strongly agree,Strongly agree,Strongly Agree,Agree,Strongly agree,Strongly agree,Disagree,"Potential for students to use AI tools to cheat or plagiarize,Overreliance on AI, leading to reduced critical thinking and problem-solving,Bias in AI-generated teaching materials or feedback,Lack of transparency in how AI systems create content,AI tools replacing meaningful student-teacher interactions,Difficulty in ensuring academic integrity when using AI-generated materials",,Strongly Agree,Strongly agree,Agree,Neutral,Neutral,Neutral,Agree,Creating personalized learning materials for students,Making complex concepts easier for students to understand,Yes,Agree,Strongly agree,Agree,Self-exploration and experimentation,,Writing or editing documentation,,I struggle with assessing the accuracy/reliability of the information provided by AI tools,,"Increased development speed and efficiency,Improved code quality,Faster understanding of new technologies or concepts",,Strongly Agree,Strongly Agree,Strongly agree,Neutral,Strongly Agree,"Overreliance on AI, reducing my own problem-solving and coding skills",,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Improving the quality of my code,Automating repetitive coding tasks,Writing documentation or user manuals","Increasing efficiency in writing code,Improving code readability and structure",,not meaningful message,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_5dI1LeMBvfL8UeZ,100,244,TRUE,anonymous,EN,Proceed,Student in Software Development,,4,,,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),GitHub Copilot,Gemini",,Yes,Strongly agree,Agree,Strongly agree,"Self-exploration and experimentation,From friends or classmates",,"Code generation,Reviewing lecture materials,Writing documentation,Refactoring code,Explaining code,Debugging or finding bugs",,"I struggle with interpreting their suggestions or outputs accurately.,I struggle with assessing the accuracy/reliability of the information provided by AI tools.",,"Increased assignment speed and efficiency,Improved code quality,Faster understanding of concepts,Reduced workload,Achieving higher marks than without using Generative AI",,Strongly agree,Strongly agree,Strongly agree,Strongly Agree,Strongly agree,Neutral,Strongly Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning,Bias in AI-generated outputs,Lack of transparency in how AI works,Other (Please specify):",The source of the data used to train the AI Models,Strongly agree,Strongly agree,Strongly Agree,Neutral,Strongly agree,Strongly agree,"Learning new concepts,Correcting grammar mistakes,Understanding difficult topics,Getting feedback on my work",None,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not meaningful message,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_3Rw0Tfj0V6sjoq0,2,13,FALSE,anonymous,EN,Proceed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1KH44zidHTkEO4A,100,582,TRUE,anonymous,EN,Proceed,Software Developer,,,,2,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),ChatGPT (Plus / Pro),Claude,Other (Please specify):",Windsurf/Cursor,Yes,Strongly agree,Strongly agree,Strongly agree,"Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups,Self-exploration and experimentation,From friends or classmates,Educational webinars or conferences",,"Code generation,Reviewing lecture materials,Refactoring code,Explaining code,Debugging or finding bugs,Creating test cases",,"I struggle with integrating AI-generated content with my own work due to a lack of understanding of the topic.,I struggle in aligning AI tool outputs with the specific requirements of my assignments.,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.",,"Increased assignment speed and efficiency,Improved code quality,Faster understanding of concepts,Reduced workload",,Strongly agree,Agree,Strongly agree,Strongly Agree,Strongly agree,Neutral,Strongly Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning,Bias in AI-generated outputs",,Strongly agree,Agree,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,"Learning new concepts,Correcting grammar mistakes,Automatically generating assignments answers,Collaborating with classmates,Understanding difficult topics,Skipping the need to do my own research,Getting feedback on my work","Like a browser, to search for general information in my day to day",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Strongly Agree,"Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups,Self-exploration and experimentation,Mentorship or guidance from senior developers or experts,Educational webinars or conferences",,"Code generation,Reviewing code,Refactoring code,Creating or generating test cases,Generating API documentation or user guides",,"I struggle with understanding how to properly use AI tools,I struggle with interpreting their suggestions or outputs accurately,I struggle with assessing the accuracy/reliability of the information provided by AI tools,I struggle with AI tools providing responses that are too generic or not tailored to my needs",,"Increased development speed and efficiency,Faster understanding of new technologies or concepts,Better code documentation,Achieving higher productivity without additional effort",,Strongly Agree,Agree,Strongly agree,Strongly agree,Strongly Agree,"Potential for AI-generated code to include biased or discriminatory logic,Overreliance on AI, reducing my own problem-solving and coding skills,Lack of transparency in how AI systems generate code or solutions",,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Improving the quality of my code,Automating repetitive coding tasks,Generating entire codebases or features without reviewing them,Debugging or finding bugs in my code,Avoiding learning new programming skills because AI does it for me,Writing documentation or user manuals","Increasing efficiency in writing code,Being able to bypass manual code review processes,Reducing time spent on testing and debugging,Improving code readability and structure,Using AI-generated code without verifying its functionality,Simplifying complex tasks like refactoring large codebases",,suggestions,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_30SfWm8ki3cw0IU,100,497,TRUE,anonymous,EN,Proceed,Software Developer,,,,7,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),GitHub Copilot,Gemini,Claude",,Yes,Strongly agree,Strongly agree,Strongly agree,Self-exploration and experimentation,,"Code generation,Refactoring code,Creating test cases",,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.,,"Increased assignment speed and efficiency,Faster understanding of concepts",,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning",,Strongly agree,Agree,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,"Learning new concepts,Understanding difficult topics",In generating PoCs quickly for work related tasks,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Strongly Agree,Self-exploration and experimentation,,"Code generation,Writing or editing documentation,Refactoring code,Creating or generating test cases",,"I find it challenging to align AI tool outputs with specific project requirements,I struggle with AI tools providing responses that are too generic or not tailored to my needs",,"Increased development speed and efficiency,Improved code quality,Achieving higher productivity without additional effort",,Strongly Agree,Agree,Strongly agree,Strongly agree,Strongly Agree,"Potential for AI-generated code to include biased or discriminatory logic,Overreliance on AI, reducing my own problem-solving and coding skills,AI tools providing solutions that are not fully reliable or secure",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Improving the quality of my code,Automating repetitive coding tasks,Writing documentation or user manuals","Increasing efficiency in writing code,Reducing time spent on testing and debugging,Improving code readability and structure,Simplifying complex tasks like refactoring large codebases",,suggestions,Neutral,0,None,None,,0,1,Positive,,,Unknown,
R_6VSWHJMvfQR44eJ,100,524,TRUE,anonymous,EN,Proceed,Software Developer,,,,8,,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),GitHub Copilot,Gemini,Llama",,Yes,Agree,Strongly agree,Agree,"Self-exploration and experimentation,Mentorship or guidance from supervisors/mentors",,Other (Please specify):,To understand how to use them,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.,,Increased assignment speed and efficiency,,Agree,Disagree,Agree,Neither,Strongly agree,Neutral,Agree,"Overreliance on AI, reducing actual learning,Bias in AI-generated outputs,Lack of transparency in how AI works",,Neutral,Agree,Agree,Agree,Agree,Agree,Correcting grammar mistakes,I built agent pipelines at my job,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Strongly Agree,"Self-exploration and experimentation,From colleagues at work",,"Code generation,Other (Please specify):",Improving prompts,I struggle with AI tools providing responses that are too generic or not tailored to my needs,,"Increased development speed and efficiency,Reduced workload or task redundancy",,Agree,Disagree,Agree,Strongly agree,Strongly Agree,"Potential for AI-generated code to include biased or discriminatory logic,Overreliance on AI, reducing my own problem-solving and coding skills,Lack of transparency in how AI systems generate code or solutions,AI tools providing solutions that are not fully reliable or secure",,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Automating repetitive coding tasks,Increasing efficiency in writing code,,other,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_4rHCLsAnklMyqqi,100,73,TRUE,anonymous,EN,Proceed,Software Developer,,,,2,,I use them frequently (daily or multiple times a day),"ChatGPT (Free version),GitHub Copilot",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_9GcEixIKefyLeul,10,83,FALSE,anonymous,EN,Proceed,"Student in Software Development,Software Developer",,final,,Intern,,I use them frequently (daily or multiple times a day),ChatGPT (Plus / Pro),,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7hhYi2wGXd6kvC1,100,500,TRUE,anonymous,EN,Proceed,Other (please specify):,Doctorate student with software in development,,,,3,I use them frequently (daily or multiple times a day),ChatGPT (Plus / Pro),,Yes,Strongly agree,Strongly agree,Agree,"University courses or workshops,Online tutorials or courses (e.g., Coursera, YouTube),Peer discussions or study groups,Self-exploration and experimentation,Mentorship or guidance from supervisors/mentors,From friends or classmates,Educational webinars or conferences,Other (please specify):",Reading papers,"Code generation,Writing documentation,Explaining code,Other (Please specify):",generating ideas,I struggle with understanding how to properly use AI tools,,"Improved code quality,Reduced workload",,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,"Potential for cheating or academic dishonesty,Bias in AI-generated outputs,Other (Please specify):",Use of personal data,Strongly agree,Strongly agree,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,"Learning new concepts,Understanding difficult topics",in personal querys,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_7kyPWu4AXpYc3kK,100,501,TRUE,anonymous,EN,Proceed,Software Developer,,,,2,,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),GitHub Copilot,Gemini",,Yes,Strongly agree,Strongly agree,Strongly agree,"University courses or workshops,Self-exploration and experimentation,Mentorship or guidance from supervisors/mentors",,"Code generation,Writing documentation,Debugging or finding bugs,Creating test cases",,I struggle with the AI tools providing responses that are too generic/not tailored to my needs.,,"Increased assignment speed and efficiency,Faster understanding of concepts,Reduced workload",,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning,Bias in AI-generated outputs",,Agree,Agree,Strongly Agree,Strongly agree,Agree,Agree,"Learning new concepts,Correcting grammar mistakes,Understanding difficult topics,Getting feedback on my work","Drafting unit tests for SW development, writing emails, data analysis ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Agree,"University courses or workshops,Self-exploration and experimentation,Mentorship or guidance from senior developers or experts",,"Code generation,Reviewing code,Writing or editing documentation,Debugging or finding bugs,Creating or generating test cases,Generating API documentation or user guides",,"I struggle with AI tools providing responses that are too generic or not tailored to my needs,Ethical concerns about AI-generated code (e.g., originality, plagiarism)",,"Increased development speed and efficiency,Faster understanding of new technologies or concepts,Reduced workload or task redundancy,Better code documentation",,Strongly Agree,Disagree,Agree,Agree,Agree,AI tools providing solutions that are not fully reliable or secure,,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,"Automating repetitive coding tasks,Debugging or finding bugs in my code,Writing documentation or user manuals",Reducing time spent on testing and debugging,,suggestions,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
R_7z6EJ98gbECif1p,4,21,FALSE,anonymous,EN,Proceed,Software Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6jKdHSAK09AUdkP,10,112,FALSE,anonymous,EN,Proceed,Software Developer,,,,2,,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),GitHub Copilot,Gemini",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5Tz8y2gb2wUuLa0,2,396,FALSE,anonymous,EN,Proceed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_31EWIYxbu6vzg2K,2,30,FALSE,anonymous,EN,Proceed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3n1Xo9pQJnH8Yo1,4,14,FALSE,anonymous,EN,Proceed,"Student in Software Development,Software Developer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_538AnqFHPUlihrY,40,598,FALSE,anonymous,EN,Proceed,"Teacher in Software Development,Software Developer",,,1,2,,I use them regularly (1–6 times per week),"ChatGPT (Free version),GitHub Copilot,Deepseek",,Yes,Agree,Strongly agree,Neutral,"University courses or workshops,Self-exploration and experimentation,From friends or classmates",,"Writing documentation,Explaining code",,I struggle with assessing the accuracy/reliability of the information provided by AI tools.,,"Increased assignment speed and efficiency,Improved code quality,Reduced workload",,Agree,Neither,Strongly agree,Strongly Agree,Agree,Neutral,Agree,"Potential for cheating or academic dishonesty,Bias in AI-generated outputs",,Agree,Neutral,Strongly Agree,Agree,Agree,Neutral,"Correcting grammar mistakes,Understanding difficult topics,Getting feedback on my work","Use the gen AI to challenge our thougts about the topic i study like questionaries, exercises, among others activities",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suggestions,Neutral,0,None,None,,0,-1,Negative,,,Unknown,
R_7oZRa7jq9HtXF1L,100,308,TRUE,anonymous,EN,Proceed,Software Developer,,,,1,,I use them frequently (daily or multiple times a day),ChatGPT (Free version),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Strongly agree,Strongly agree,Strongly Agree,"Online tutorials or courses (e.g., Coursera, YouTube),Self-exploration and experimentation",,"Code generation,Reviewing code",,I struggle with interpreting their suggestions or outputs accurately,,"Increased development speed and efficiency,Faster understanding of new technologies or concepts,Reduced workload or task redundancy,Better code documentation,Achieving higher productivity without additional effort",,Strongly Agree,Strongly Agree,Neutral,Strongly agree,Agree,"Potential for AI-generated code to include biased or discriminatory logic,Overreliance on AI, reducing my own problem-solving and coding skills,Lack of transparency in how AI systems generate code or solutions,Ethical concerns around AI-generated code being used in malicious ways",,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Automating repetitive coding tasks,Debugging or finding bugs in my code,Writing documentation or user manuals","Increasing efficiency in writing code,Being able to bypass manual code review processes,Reducing time spent on testing and debugging,Improving code readability and structure,Simplifying complex tasks like refactoring large codebases",,,,,,,,,,,,,,
R_60SU697XWUUYJhc,72,280,FALSE,anonymous,EN,Proceed,Software Developer,,,,2,,I use them frequently (daily or multiple times a day),"ChatGPT (Plus / Pro),GitHub Copilot,Claude,Deepseek",,Yes,Agree,Neutral,Disagree,Self-exploration and experimentation,,"Code generation,Understanding requirements,Writing documentation,Refactoring code,Explaining code,Creating test cases",,I struggle with assessing the accuracy/reliability of the information provided by AI tools.,,"Increased assignment speed and efficiency,Improved code quality,Faster understanding of concepts,Reduced workload",,Agree,Strongly agree,Agree,Strongly Agree,Strongly agree,Agree,Agree,"Potential for cheating or academic dishonesty,Overreliance on AI, reducing actual learning,Bias in AI-generated outputs,Lack of transparency in how AI works",,Agree,Agree,Agree,Agree,Agree,Agree,"Learning new concepts,Correcting grammar mistakes,Understanding difficult topics,Getting feedback on my work","Generating code snippets, and troubleshooting bugs.",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suggestions,Neutral,0,None,None,,0,0,Neutral,,,Unknown,
